2019-09-29 10:19:39,512 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:19:39,516 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:19:47,421 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2019-09-29 10:19:47,519 [Worker-50] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\方兴商城\Project\FangXingMall\fangxingmall-parent\fangxingmall-search-service
2019-09-29 10:19:47,519 [Worker-50] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s E:\Maven\apache-maven-3.5.3\conf\settings.xml tomcat7:run
2019-09-29 10:20:56,818 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2019-09-29 10:20:56,828 [Worker-50] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\方兴商城\Project\FangXingMall\fangxingmall-parent\fangxingmall-search-web
2019-09-29 10:20:56,829 [Worker-50] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s E:\Maven\apache-maven-3.5.3\conf\settings.xml tomcat7:run
2019-09-29 10:22:32,210 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:22:32,214 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:22:32,216 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:22:32,220 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:24:17,059 [Worker-50] WARN  o.e.r.models.ModelRepository - Failed to download org.eclipse.recommenders:index::zip:0.0.0
org.eclipse.aether.resolution.ArtifactResolutionException: Could not find artifact org.eclipse.recommenders:index:zip:0.0.0-SNAPSHOT in models (http://download.eclipse.org/recommenders/models/mars/)
	at org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolve(DefaultArtifactResolver.java:444) ~[na:na]
	at org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolveArtifacts(DefaultArtifactResolver.java:246) ~[na:na]
	at org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolveArtifact(DefaultArtifactResolver.java:223) ~[na:na]
	at org.eclipse.aether.internal.impl.DefaultRepositorySystem.resolveArtifact(DefaultRepositorySystem.java:294) ~[na:na]
	at org.eclipse.recommenders.models.ModelRepository.resolveInternal(ModelRepository.java:192) [org.eclipse.recommenders.models_2.3.0.v20160216-1255.jar:na]
	at org.eclipse.recommenders.models.ModelRepository.resolve(ModelRepository.java:174) [org.eclipse.recommenders.models_2.3.0.v20160216-1255.jar:na]
	at org.eclipse.recommenders.internal.models.rcp.EclipseModelRepository.resolve(EclipseModelRepository.java:165) [org.eclipse.recommenders.models.rcp_2.3.0.v20160216-1255.jar:na]
	at org.eclipse.recommenders.internal.models.rcp.DownloadModelArchiveJob.run(DownloadModelArchiveJob.java:76) [org.eclipse.recommenders.models.rcp_2.3.0.v20160216-1255.jar:na]
	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:55) [org.eclipse.core.jobs_3.7.0.v20150330-2103.jar:na]
Caused by: org.eclipse.aether.transfer.ArtifactNotFoundException: Could not find artifact org.eclipse.recommenders:index:zip:0.0.0-SNAPSHOT in models (http://download.eclipse.org/recommenders/models/mars/)
	at org.eclipse.aether.connector.basic.ArtifactTransportListener.transferFailed(ArtifactTransportListener.java:39) ~[org.eclipse.aether.connector.basic_1.0.1.v20141111.jar:na]
	at org.eclipse.aether.connector.basic.BasicRepositoryConnector$TaskRunner.run(BasicRepositoryConnector.java:355) ~[org.eclipse.aether.connector.basic_1.0.1.v20141111.jar:na]
	at org.eclipse.aether.util.concurrency.RunnableErrorForwarder$1.run(RunnableErrorForwarder.java:67) ~[na:na]
	at org.eclipse.aether.connector.basic.BasicRepositoryConnector$DirectExecutor.execute(BasicRepositoryConnector.java:581) ~[org.eclipse.aether.connector.basic_1.0.1.v20141111.jar:na]
	at org.eclipse.aether.connector.basic.BasicRepositoryConnector.get(BasicRepositoryConnector.java:249) ~[org.eclipse.aether.connector.basic_1.0.1.v20141111.jar:na]
	at org.eclipse.aether.internal.impl.DefaultArtifactResolver.performDownloads(DefaultArtifactResolver.java:520) ~[na:na]
	at org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolve(DefaultArtifactResolver.java:421) ~[na:na]
	... 8 common frames omitted
2019-09-29 10:24:21,480 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:24:21,486 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:24:21,486 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:24:21,492 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:24:37,708 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:24:37,712 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:24:37,713 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:24:37,718 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:24:41,048 [Worker-55] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\方兴商城\Project\FangXingMall\fangxingmall-parent\fangxingmall-search-service
2019-09-29 10:24:41,048 [Worker-55] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s E:\Maven\apache-maven-3.5.3\conf\settings.xml tomcat7:run
2019-09-29 10:25:33,495 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:25:33,500 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:25:33,501 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:25:33,506 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:25:45,880 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:25:45,887 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:25:45,888 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:25:45,898 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:25:49,944 [Worker-56] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\方兴商城\Project\FangXingMall\fangxingmall-parent\fangxingmall-search-service
2019-09-29 10:25:49,944 [Worker-56] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s E:\Maven\apache-maven-3.5.3\conf\settings.xml tomcat7:run
2019-09-29 10:25:57,897 [Worker-55] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\方兴商城\Project\FangXingMall\fangxingmall-parent\fangxingmall-search-web
2019-09-29 10:25:57,897 [Worker-55] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s E:\Maven\apache-maven-3.5.3\conf\settings.xml tomcat7:run
2019-09-29 10:28:13,345 [Worker-56] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:28:13,353 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:28:13,355 [Worker-56] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:28:13,360 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:28:21,472 [Worker-55] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:28:21,478 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:28:21,479 [Worker-55] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:28:21,486 [Worker-55] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:28:30,481 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:28:30,486 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:28:30,486 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:28:30,491 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:29:18,554 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2019-09-29 10:29:18,566 [Worker-50] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\方兴商城\Project\FangXingMall\fangxingmall-parent\fangxingmall-sellergoods-service
2019-09-29 10:29:18,566 [Worker-50] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s E:\Maven\apache-maven-3.5.3\conf\settings.xml tomcat7:run
2019-09-29 10:29:31,135 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2019-09-29 10:29:31,167 [Worker-46] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\方兴商城\Project\FangXingMall\fangxingmall-parent\fangxingmall-content-service
2019-09-29 10:29:31,168 [Worker-46] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s E:\Maven\apache-maven-3.5.3\conf\settings.xml tomcat7:run
2019-09-29 10:29:42,445 [Worker-55] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.mybatis:mybatis:jar:3.2.8 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2019-09-29 10:29:45,305 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2019-09-29 10:29:45,352 [Worker-55] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\方兴商城\Project\FangXingMall\fangxingmall-parent\fangxingmall-manager-web
2019-09-29 10:29:45,352 [Worker-55] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s E:\Maven\apache-maven-3.5.3\conf\settings.xml tomcat7:run
2019-09-29 10:32:26,128 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:32:26,134 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:32:26,135 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:32:26,140 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:32:42,706 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:32:42,713 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:32:42,714 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:32:42,719 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:32:51,709 [Worker-56] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\方兴商城\Project\FangXingMall\fangxingmall-parent\fangxingmall-sellergoods-service
2019-09-29 10:32:51,709 [Worker-56] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s E:\Maven\apache-maven-3.5.3\conf\settings.xml tomcat7:run
2019-09-29 10:33:32,615 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:33:32,620 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:33:32,621 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:33:32,626 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:33:36,938 [Worker-56] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:33:36,942 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:33:36,943 [Worker-56] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:33:36,948 [Worker-56] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:34:15,417 [Worker-52] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\方兴商城\Project\FangXingMall\fangxingmall-parent\fangxingmall-search-service
2019-09-29 10:34:15,417 [Worker-52] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s E:\Maven\apache-maven-3.5.3\conf\settings.xml tomcat7:run
2019-09-29 10:40:35,104 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:40:35,109 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:40:35,110 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:40:35,115 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:41:40,174 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:41:40,179 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:41:40,181 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:41:40,186 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:41:53,340 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:41:53,345 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:41:53,346 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:41:53,352 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:42:14,119 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:42:14,123 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 10:42:14,124 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 10:42:14,128 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 10:42:21,734 [Worker-59] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\方兴商城\Project\FangXingMall\fangxingmall-parent\fangxingmall-search-service
2019-09-29 10:42:21,735 [Worker-59] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s E:\Maven\apache-maven-3.5.3\conf\settings.xml tomcat7:run
2019-09-29 10:42:29,065 [Worker-59] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\方兴商城\Project\FangXingMall\fangxingmall-parent\fangxingmall-sellergoods-service
2019-09-29 10:42:29,066 [Worker-59] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s E:\Maven\apache-maven-3.5.3\conf\settings.xml tomcat7:run
2019-09-29 11:15:27,857 [Worker-70] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 11:15:27,863 [Worker-70] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 11:15:27,864 [Worker-70] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 11:15:27,870 [Worker-70] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-09-29 11:16:04,987 [Worker-70] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 11:16:04,992 [Worker-70] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 3 resources
2019-09-29 11:16:04,993 [Worker-70] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2019-09-29 11:16:04,998 [Worker-70] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
